season,count,mean,std,min,25%,50%,75%,max
ete_2024,7599357.0,2.002815737666155,1.508913833939172,0.004809823018718266,0.9182912586433112,1.5709306705810182,2.6567064505525844,29.23168846169045
hiver_2324,320337.0,1.9373088031383023,1.2696561119194394,0.004856906072278276,1.0374936845044316,1.6017114546056117,2.5203147404343547,12.270925157684777
hiver_2425,353570.0,1.9293910250272766,1.2788550499811335,0.0076222624367960935,1.0038651307453426,1.5990363934189242,2.528615663738063,14.81989755715505
