season,count,mean,std,min,25%,50%,75%,max
ete_2024,7937374.0,1.91763598144,1.5309389573855279,0.0,0.8464661674514149,1.50725743752703,2.5862878389655535,29.23168846169045
hiver_2324,335730.0,1.8484844668957625,1.3047248577579864,0.0,0.9515773754972908,1.5597525987363103,2.459110798239689,12.270925157684777
hiver_2425,371190.0,1.8378048565933731,1.3138317743671104,0.0,0.9117121383619323,1.5420937506556447,2.4751670133152035,14.81989755715505
